# gazetteer.tsv — bundled offline place index for the radius filter (R-105).
# Format: name<TAB>aliases(|-separated)<TAB>lat<TAB>lon<TAB>country-code<TAB>type(postal|city|region|country)<TAB>population
# Sources:
#   GeoNames (cities15000.txt, DK.txt, countryInfo.txt) — https://www.geonames.org/
#     Licensed under CC-BY 4.0 (https://creativecommons.org/licenses/by/4.0/).
#   DAWA / Danmarks Adresser (postnumre, regioner) — https://dataforsyningen.dk/
#     Free Danish public-sector data from SDFI/Klimadatastyrelsen.
# Generated once by a throwaway script; regenerate rather than hand-edit rows.
København V	1612|Copenhagen V	55.67561	12.56267	DK	postal	0
København V	1613|Copenhagen V	55.67453	12.56163	DK	postal	0
København V	1614|Copenhagen V	55.67414	12.56066	DK	postal	0
København V	1615|Copenhagen V	55.67391	12.55909	DK	postal	0
København V	1616|Copenhagen V	55.67310	12.55711	DK	postal	0
København V	1617|Copenhagen V	55.67295	12.55458	DK	postal	0
København V	1618|Copenhagen V	55.67382	12.55126	DK	postal	0
København V	1619|Copenhagen V	55.67376	12.55018	DK	postal	0
København V	1620|Copenhagen V	55.67264	12.55913	DK	postal	0
København V	1621|Copenhagen V	55.67293	12.54769	DK	postal	0
København V	1622|Copenhagen V	55.67246	12.54659	DK	postal	0
København V	1623|Copenhagen V	55.67194	12.54527	DK	postal	0
København V	1624|Copenhagen V	55.67213	12.54598	DK	postal	0
København V	1631|Copenhagen V	55.68252	12.55549	DK	postal	0
København V	1632|Copenhagen V	55.68343	12.55545	DK	postal	0
København V	1633|Copenhagen V	55.68232	12.55642	DK	postal	0
København V	1634|Copenhagen V	55.68188	12.55549	DK	postal	0
København V	1635|Copenhagen V	55.68284	12.55628	DK	postal	0
København V	1650|Copenhagen V	55.66873	12.55197	DK	postal	0
København V	1651|Copenhagen V	55.67129	12.56525	DK	postal	0
København V	1652|Copenhagen V	55.67242	12.56198	DK	postal	0
København V	1653|Copenhagen V	55.67235	12.56097	DK	postal	0
København V	1654|Copenhagen V	55.67159	12.55933	DK	postal	0
København V	1655|Copenhagen V	55.67122	12.55816	DK	postal	0
København V	1656|Copenhagen V	55.67138	12.55632	DK	postal	0
København V	1657|Copenhagen V	55.67051	12.55582	DK	postal	0
København V	1658|Copenhagen V	55.67050	12.55414	DK	postal	0
København V	1659|Copenhagen V	55.67182	12.55451	DK	postal	0
København V	1660|Copenhagen V	55.67090	12.55265	DK	postal	0
København V	1661|Copenhagen V	55.67165	12.55188	DK	postal	0
København V	1662|Copenhagen V	55.67152	12.55084	DK	postal	0
København V	1663|Copenhagen V	55.67062	12.54995	DK	postal	0
København V	1664|Copenhagen V	55.67192	12.54920	DK	postal	0
København V	1665|Copenhagen V	55.67082	12.54858	DK	postal	0
København V	1666|Copenhagen V	55.66979	12.54735	DK	postal	0
København V	1667|Copenhagen V	55.66907	12.54621	DK	postal	0
København V	1668|Copenhagen V	55.66883	12.54794	DK	postal	0
København V	1669|Copenhagen V	55.66573	12.54769	DK	postal	0
København V	1670|Copenhagen V	55.66709	12.54504	DK	postal	0
København V	1671|Copenhagen V	55.66826	12.54567	DK	postal	0
København V	1672|Copenhagen V	55.66855	12.54639	DK	postal	0
København V	1673|Copenhagen V	55.66800	12.54654	DK	postal	0
København V	1674|Copenhagen V	55.66561	12.54313	DK	postal	0
København V	1675|Copenhagen V	55.66647	12.54685	DK	postal	0
København V	1676|Copenhagen V	55.66619	12.54842	DK	postal	0
København V	1677|Copenhagen V	55.66602	12.54700	DK	postal	0
København V	1699|Copenhagen V	55.66811	12.56295	DK	postal	0
København V	1700|Copenhagen V	55.66965	12.56229	DK	postal	0
København V	1701|Copenhagen V	55.67180	12.56332	DK	postal	0
København V	1702|Copenhagen V	55.67134	12.56377	DK	postal	0
København V	1703|Copenhagen V	55.67057	12.56292	DK	postal	0
København V	1704|Copenhagen V	55.67306	12.56996	DK	postal	0
København V	1705|Copenhagen V	55.66349	12.54517	DK	postal	0
København V	1706|Copenhagen V	55.67075	12.55995	DK	postal	0
København V	1707|Copenhagen V	55.67188	12.56062	DK	postal	0
København V	1708|Copenhagen V	55.66962	12.55745	DK	postal	0
København V	1709|Copenhagen V	55.66830	12.55436	DK	postal	0
København V	1710|Copenhagen V	55.67016	12.56287	DK	postal	0
København V	1711|Copenhagen V	55.66770	12.55944	DK	postal	0
København V	1712|Copenhagen V	55.66837	12.55783	DK	postal	0
